# check: GM1, Lambda_wr = 0: Mmax = 2.361 Msun (full pipeline 2.360, GM 1991: 2.35)
# model J L n_DU[fm-3] M_DU[Msun] Mmax[Msun] R1.4[km] passes_cuts
# R1.4 column: approximate (no NSCool crust), 0.2-0.4 km too small; do not quote. M_DU and Mmax good to ~0.01 Msun.
IOPB-I     32.5   75.0   0.3497   1.331  2.123   12.88 1
IOPB-I     34.0   50.0   0.4431   1.678  2.118   12.95 1
IOPB-I     34.0   55.0   0.4215   1.606  2.118   12.94 1
IOPB-I     34.0   60.0   0.3961   1.511  2.118   12.94 1
IOPB-I     34.0   65.0   0.3768   1.433  2.118   12.94 1
IOPB-I     34.0   70.0   0.3540   1.332  2.119   12.95 1
IOPB-I     34.0   75.0   0.3326   1.234  2.120   12.96 1
IOPB-I     35.5   50.0   0.4112   1.558  2.115   13.03 1
IOPB-I     35.5   55.0   0.3912   1.479  2.115   13.03 1
IOPB-I     35.5   60.0   0.3721   1.397  2.115   13.03 1
IOPB-I     35.5   65.0   0.3497   1.293  2.115   13.03 1
IOPB-I     35.5   70.0   0.3285   1.190  2.116   13.03 1
IOPB-I     35.5   75.0   0.3125   1.114  2.117   13.04 1
BigApple   28.0   50.0   0.7387   2.598  2.598   12.69 1
BigApple   28.0   55.0   0.6686   2.582  2.598   12.66 1
BigApple   28.0   60.0   0.5976   2.533  2.597   12.65 1
BigApple   28.0   65.0   0.5342   2.443  2.595   12.65 1
BigApple   28.0   70.0   0.4716   2.284  2.594   12.66 1
BigApple   28.0   75.0   0.4163   2.057  2.594   12.72 1
BigApple   29.5   50.0   0.6440   2.567  2.595   12.77 1
BigApple   29.5   55.0   0.5902   2.522  2.594   12.74 1
BigApple   29.5   60.0   0.5409   2.451  2.593   12.74 1
BigApple   29.5   65.0   0.4896   2.332  2.592   12.73 1
BigApple   29.5   70.0   0.4431   2.170  2.591   12.74 1
BigApple   29.5   75.0   0.4010   1.964  2.590   12.76 1
BigApple   31.0   50.0   0.5757   2.501  2.592   12.86 1
BigApple   31.0   55.0   0.5342   2.434  2.591   12.83 1
BigApple   31.0   60.0   0.4896   2.327  2.590   12.82 1
BigApple   31.0   65.0   0.4543   2.207  2.589   12.82 1
BigApple   31.0   70.0   0.4163   2.035  2.588   12.83 1
BigApple   31.0   75.0   0.3815   1.834  2.587   12.84 1
BigApple   32.5   50.0   0.5210   2.402  2.588   12.94 1
BigApple   32.5   55.0   0.4835   2.303  2.587   12.92 1
BigApple   32.5   60.0   0.4487   2.178  2.586   12.91 1
BigApple   32.5   65.0   0.4215   2.053  2.586   12.90 1
BigApple   32.5   70.0   0.3912   1.882  2.585   12.90 1
BigApple   32.5   75.0   0.3630   1.694  2.584   12.92 1
BigApple   34.0   50.0   0.4716   2.259  2.585   13.02 1
BigApple   34.0   55.0   0.4431   2.148  2.584   13.00 1
BigApple   34.0   60.0   0.4163   2.018  2.583   12.99 1
BigApple   34.0   65.0   0.3912   1.871  2.582   12.99 1
BigApple   34.0   70.0   0.3675   1.712  2.581   12.99 1
BigApple   34.0   75.0   0.3453   1.547  2.581   13.00 1
BigApple   35.5   50.0   0.4322   2.091  2.582   13.10 1
BigApple   35.5   55.0   0.4112   1.982  2.581   13.09 1
BigApple   35.5   60.0   0.3863   1.830  2.580   13.08 1
BigApple   35.5   65.0   0.3675   1.699  2.579   13.07 1
BigApple   35.5   70.0   0.3453   1.530  2.578   13.08 1
BigApple   35.5   75.0   0.3285   1.397  2.578   13.08 1
