# model J L Ksym S(2n0) S(3n0) xp(2n0) xp(3n0) n_DU M_DU Mmax R14   (Ksym,S in MeV; n in fm-3; M in Msun; M_DU/Mmax/R14 from pipeline MR curves)
FSUGarnet  35.5  110.0     50.0  72.67 104.23 0.1712 0.2210  0.2346   0.860  2.128  14.15
FSUGarnet  37.0   50.0     41.9  55.04  69.02 0.1200 0.1441  0.3912   1.419  2.061  12.85
FSUGarnet  37.0   55.0     10.2  55.77  69.93 0.1224 0.1465  0.3721   1.339  2.062  12.94
FSUGarnet  37.0   60.0    -16.1  56.58  70.96 0.1249 0.1491  0.3540   1.258  2.062  13.02
FSUGarnet  37.0   65.0    -36.9  57.46  72.12 0.1277 0.1521  0.3368   1.179  2.062  13.17
FSUGarnet  37.0   70.0    -52.4  58.44  73.45 0.1308 0.1555  0.3204   1.102  2.063  13.26
FSUGarnet  37.0   75.0    -62.3  59.52  74.99 0.1341 0.1594  0.3048   1.030  2.064  13.35
FSUGarnet  37.0   80.0    -66.9  60.74  76.78 0.1378 0.1638  0.2900   0.964  2.066  13.44
FSUGarnet  37.0   85.0    -66.0  62.10  78.90 0.1419 0.1689  0.2759   0.906  2.068  13.52
FSUGarnet  37.0   90.0    -59.7  63.65  81.46 0.1464 0.1748  0.2658   0.874  2.071  13.62
FSUGarnet  37.0   95.0    -47.9  65.42  84.59 0.1514 0.1819  0.2529   0.831  2.075  13.68
FSUGarnet  37.0  100.0    -30.7  67.46  88.50 0.1572 0.1904  0.2436   0.813  2.082  13.77
FSUGarnet  37.0  105.0     -8.0  69.84  93.56 0.1637 0.2008  0.2346   0.799  2.091  13.94
FSUGarnet  37.0  110.0     20.0  72.66 100.33 0.1713 0.2139  0.2289   0.804  2.106  14.07
FSUGarnet  37.0  115.0     53.6  76.04 109.86 0.1803 0.2310  0.2232   0.812  2.130  14.21
FSUGarnet  38.5   50.0     36.1  56.46  70.41 0.1249 0.1478  0.3585   1.262  2.059  12.82
FSUGarnet  38.5   55.0      4.9  57.20  71.33 0.1273 0.1502  0.3453   1.200  2.059  12.91
FSUGarnet  38.5   60.0    -21.2  58.01  72.36 0.1298 0.1528  0.3285   1.118  2.059  13.00
FSUGarnet  38.5   65.0    -42.4  58.89  73.51 0.1325 0.1558  0.3125   1.039  2.060  13.08
FSUGarnet  38.5   70.0    -58.4  59.85  74.82 0.1355 0.1591  0.2973   0.965  2.060  13.24
FSUGarnet  38.5   75.0    -69.5  60.92  76.31 0.1387 0.1628  0.2829   0.898  2.061  13.33
FSUGarnet  38.5   80.0    -75.5  62.09  78.03 0.1422 0.1669  0.2725   0.857  2.063  13.41
FSUGarnet  38.5   85.0    -76.5  63.40  80.03 0.1461 0.1717  0.2592   0.804  2.065  13.50
FSUGarnet  38.5   90.0    -72.5  64.87  82.39 0.1503 0.1771  0.2497   0.776  2.067  13.59
FSUGarnet  38.5   95.0    -63.5  66.52  85.20 0.1550 0.1834  0.2406   0.754  2.071  13.68
FSUGarnet  38.5  100.0    -49.4  68.40  88.63 0.1601 0.1908  0.2346   0.752  2.076  13.78
FSUGarnet  38.5  105.0    -30.3  70.55  92.90 0.1660 0.1997  0.2260   0.738  2.083  13.85
FSUGarnet  38.5  110.0     -6.1  73.04  98.35 0.1726 0.2103  0.2205   0.742  2.093  13.96
FSUGarnet  38.5  115.0     23.0  75.96 105.55 0.1802 0.2235  0.2150   0.747  2.109  14.08
FSUGarnet  38.5  120.0     57.2  79.42 115.52 0.1890 0.2405  0.2097   0.755  2.132  14.21
FSUGarnet  40.0   55.0     -0.4  58.63  72.73 0.1321 0.1539  0.3165   1.035  2.056  12.89
FSUGarnet  40.0   60.0    -26.4  59.44  73.76 0.1346 0.1565  0.3011   0.955  2.057  12.97
FSUGarnet  40.0   65.0    -47.7  60.32  74.91 0.1373 0.1594  0.2864   0.880  2.057  13.05
FSUGarnet  40.0   70.0    -64.4  61.27  76.20 0.1402 0.1626  0.2759   0.834  2.058  13.22
FSUGarnet  40.0   75.0    -76.4  62.31  77.65 0.1433 0.1662  0.2625   0.774  2.059  13.31
FSUGarnet  40.0   80.0    -83.7  63.46  79.31 0.1467 0.1701  0.2529   0.739  2.060  13.39
FSUGarnet  40.0   85.0    -86.3  64.72  81.21 0.1503 0.1746  0.2436   0.711  2.062  13.47
FSUGarnet  40.0   90.0    -84.3  66.12  83.41 0.1543 0.1796  0.2346   0.688  2.064  13.56
FSUGarnet  40.0   95.0    -77.6  67.69  86.00 0.1586 0.1854  0.2289   0.684  2.067  13.65
FSUGarnet  40.0  100.0    -66.2  69.44  89.08 0.1634 0.1920  0.2232   0.683  2.071  13.74
FSUGarnet  40.0  105.0    -50.1  71.42  92.80 0.1687 0.1997  0.2177   0.684  2.077  13.84
FSUGarnet  40.0  110.0    -29.4  73.67  97.41 0.1745 0.2087  0.2124   0.687  2.084  13.93
FSUGarnet  40.0  115.0     -4.0  76.26 103.23 0.1812 0.2196  0.2071   0.692  2.095  14.03
FSUGarnet  40.0  120.0     26.1  79.26 110.85 0.1887 0.2328  0.2046   0.709  2.111  14.15
FSUGarnet  40.0  125.0     60.9  82.80 121.22 0.1974 0.2494  0.1995   0.716  2.134  14.28
FSUGarnet  41.5   55.0     -5.7  60.06  74.13 0.1369 0.1575  0.2864   0.849  2.054  12.86
FSUGarnet  41.5   60.0    -31.6  60.87  75.16 0.1394 0.1601  0.2759   0.797  2.054  12.94
FSUGarnet  41.5   65.0    -53.1  61.75  76.31 0.1420 0.1630  0.2625   0.731  2.055  13.02
FSUGarnet  41.5   70.0    -70.2  62.69  77.58 0.1448 0.1661  0.2529   0.691  2.055  13.10
FSUGarnet  41.5   75.0    -83.0  63.72  79.00 0.1478 0.1695  0.2436   0.662  2.056  13.29
FSUGarnet  41.5   80.0    -91.5  64.84  80.61 0.1511 0.1733  0.2346   0.635  2.058  13.37
FSUGarnet  41.5   85.0    -95.5  66.06  82.43 0.1546 0.1776  0.2260   0.614  2.059  13.45
FSUGarnet  41.5   90.0    -95.2  67.41  84.51 0.1583 0.1823  0.2205   0.610  2.061  13.53
FSUGarnet  41.5   95.0    -90.5  68.90  86.92 0.1624 0.1876  0.2150   0.609  2.064  13.62
FSUGarnet  41.5  100.0    -81.5  70.55  89.73 0.1668 0.1936  0.2097   0.610  2.067  13.71
FSUGarnet  41.5  105.0    -68.0  72.40  93.07 0.1717 0.2004  0.2046   0.613  2.072  13.80
FSUGarnet  41.5  110.0    -50.2  74.47  97.09 0.1770 0.2083  0.2020   0.627  2.078  13.90
FSUGarnet  41.5  115.0    -28.1  76.82 102.01 0.1829 0.2176  0.1995   0.643  2.086  14.01
FSUGarnet  41.5  120.0     -1.6  79.50 108.20 0.1895 0.2285  0.1946   0.648  2.097  14.10
FSUGarnet  41.5  125.0     29.3  82.58 116.20 0.1969 0.2416  0.1922   0.664  2.112  14.22
FSUGarnet  41.5  130.0     64.6  86.18 126.95 0.2054 0.2579  0.1898   0.680  2.135  14.34
FSUGarnet  43.0   55.0    -10.9  61.49  75.53 0.1416 0.1611  0.2592   0.677  2.051  12.87
FSUGarnet  43.0   60.0    -36.7  62.30  76.56 0.1441 0.1637  0.2466   0.617  2.052  12.96
FSUGarnet  43.0   65.0    -58.4  63.17  77.70 0.1467 0.1665  0.2376   0.581  2.052  12.99
FSUGarnet  43.0   70.0    -76.0  64.11  78.96 0.1494 0.1696  0.2289   0.552  2.053  13.07
FSUGarnet  43.0   75.0    -89.5  65.13  80.36 0.1523 0.1729  0.2205   0.536  2.054  13.26
FSUGarnet  43.0   80.0    -98.9  66.22  81.92 0.1554 0.1765  0.2150   0.532  2.055  13.34
FSUGarnet  43.0   85.0   -104.2  67.42  83.67 0.1588 0.1806  0.2097   0.531  2.056  13.43
FSUGarnet  43.0   90.0   -105.4  68.72  85.66 0.1624 0.1850  0.2046   0.531  2.058  13.51
FSUGarnet  43.0   95.0   -102.5  70.15  87.93 0.1662 0.1899  0.2020   0.544  2.061  13.59
FSUGarnet  43.0  100.0    -95.5  71.72  90.54 0.1703 0.1955  0.1971   0.547  2.063  13.68
FSUGarnet  43.0  105.0    -84.4  73.46  93.58 0.1748 0.2017  0.1946   0.561  2.067  13.77
FSUGarnet  43.0  110.0    -69.2  75.39  97.17 0.1797 0.2087  0.1922   0.575  2.072  13.86
FSUGarnet  43.0  115.0    -49.9  77.56 101.47 0.1851 0.2168  0.1898   0.589  2.078  13.96
FSUGarnet  43.0  120.0    -26.5  79.99 106.71 0.1909 0.2261  0.1875   0.604  2.087  14.06
FSUGarnet  43.0  125.0      1.0  82.75 113.24 0.1975 0.2370  0.1852   0.618  2.098  14.18
FSUGarnet  43.0  130.0     32.6  85.92 121.61 0.2048 0.2500  0.1829   0.633  2.114  14.29
GM1        25.0   35.0    -20.1  37.40  50.31 0.0568 0.0861     inf     inf  2.346  12.87
GM1        25.0   40.0    -49.2  38.02  50.87 0.0589 0.0878     inf     inf  2.345  12.94
GM1        25.0   45.0    -67.4  38.77  51.61 0.0615 0.0900     inf     inf  2.343  13.01
GM1        25.0   50.0    -74.7  39.71  52.62 0.0646 0.0930     inf     inf  2.341  13.09
GM1        25.0   55.0    -71.0  40.93  54.05 0.0687 0.0973     inf     inf  2.339  13.18
GM1        25.0   60.0    -56.5  42.55  56.26 0.0741 0.1039  1.5222     inf  2.337  13.28
GM1        25.0   65.0    -31.0  44.83  60.13 0.0816 0.1151  0.7573   2.311  2.336  13.42
GM1        25.0   70.0      5.4  48.26  68.67 0.0930 0.1384  0.4543   1.878  2.349  13.62
GM1        26.0   35.0    -30.8  38.18  50.88 0.0596 0.0879     inf     nan    nan    nan
GM1        26.0   40.0    -58.5  38.81  51.47 0.0618 0.0896     inf     nan    nan    nan
GM1        26.0   45.0    -76.4  39.57  52.21 0.0643 0.0919     inf     nan    nan    nan
GM1        26.0   50.0    -84.5  40.50  53.19 0.0675 0.0948     inf     nan    nan    nan
GM1        26.0   55.0    -82.6  41.66  54.53 0.0714 0.0988     inf     nan    nan    nan
GM1        26.0   60.0    -71.0  43.15  56.48 0.0764 0.1046  1.5802     nan    nan    nan
GM1        26.0   65.0    -49.5  45.15  59.56 0.0830 0.1136  0.8795     nan    nan    nan
GM1        26.0   70.0    -18.1  47.95  65.21 0.0922 0.1294  0.5146     nan    nan    nan
GM1        26.5   35.0    -36.1  38.57  51.17 0.0610 0.0887     inf     inf  2.342  12.83
GM1        26.5   40.0    -63.2  39.21  51.77 0.0632 0.0905     inf     inf  2.341  12.90
GM1        26.5   45.0    -80.9  39.97  52.51 0.0658 0.0928     inf     inf  2.339  12.98
GM1        26.5   50.0    -89.3  40.89  53.48 0.0689 0.0957     inf     inf  2.338  13.05
GM1        26.5   55.0    -88.3  42.03  54.78 0.0728 0.0996     inf     inf  2.336  13.14
GM1        26.5   60.0    -77.9  43.47  56.63 0.0776 0.1051  1.5802     inf  2.334  13.24
GM1        26.5   65.0    -58.1  45.36  59.45 0.0839 0.1133  0.9245     inf  2.332  13.35
GM1        26.5   70.0    -28.9  47.95  64.30 0.0924 0.1270  0.5477   2.081  2.333  13.46
GM1        26.5   75.0      9.7  51.69  74.57 0.1047 0.1539  0.3912   1.651  2.353  13.71
GM1        28.0   35.0    -51.4  39.75  52.04 0.0653 0.0914     inf     nan    nan    nan
GM1        28.0   40.0    -77.0  40.40  52.66 0.0675 0.0933     inf     nan    nan    nan
GM1        28.0   45.0    -94.5  41.17  53.41 0.0702 0.0955     inf     nan    nan    nan
GM1        28.0   50.0   -103.6  42.07  54.36 0.0733 0.0984     inf     nan    nan    nan
GM1        28.0   55.0   -104.6  43.16  55.57 0.0770 0.1020     inf     nan    nan    nan
GM1        28.0   60.0    -97.3  44.49  57.20 0.0815 0.1069  1.5222     nan    nan    nan
GM1        28.0   65.0    -81.8  46.15  59.49 0.0870 0.1136  1.0088     nan    nan    nan
GM1        28.0   70.0    -58.1  48.29  62.96 0.0940 0.1235  0.6361     nan    nan    nan
GM1        28.0   75.0    -26.2  51.15  68.80 0.1033 0.1394  0.4431     nan    nan    nan
GM1        28.0   80.0     14.0  55.16  80.76 0.1164 0.1693  0.3540     nan    nan    nan
GM1        29.5   35.0    -66.4  40.93  52.92 0.0696 0.0941     inf     inf  2.335  12.77
GM1        29.5   40.0    -90.8  41.60  53.55 0.0720 0.0960     inf     inf  2.334  12.84
GM1        29.5   45.0   -108.0  42.37  54.31 0.0747 0.0983     inf     inf  2.332  12.91
GM1        29.5   50.0   -117.8  43.26  55.24 0.0778 0.1011     inf     inf  2.331  12.99
GM1        29.5   55.0   -120.3  44.31  56.39 0.0814 0.1046     inf     inf  2.329  13.07
GM1        29.5   60.0   -115.5  45.55  57.88 0.0856 0.1090  1.4302     inf  2.327  13.16
GM1        29.5   65.0   -103.3  47.06  59.86 0.0906 0.1148  1.0215     inf  2.325  13.25
GM1        29.5   70.0    -83.8  48.93  62.62 0.0967 0.1228  0.6941   2.257  2.324  13.36
GM1        29.5   75.0    -57.1  51.30  66.75 0.1044 0.1343  0.4835   1.900  2.324  13.50
GM1        29.5   80.0    -22.9  54.41  73.60 0.1143 0.1521  0.3768   1.535  2.329  13.64
GM1        29.5   85.0     18.5  58.65  87.18 0.1278 0.1843  0.3204   1.333  2.366  13.84
GM1        30.0   30.0    -40.1  40.73  52.67 0.0690 0.0933     inf     nan    nan    nan
GM1        30.0   35.0    -71.3  41.33  53.22 0.0711 0.0950     inf     nan    nan    nan
GM1        30.0   40.0    -95.4  42.00  53.85 0.0735 0.0969     inf     nan    nan    nan
GM1        30.0   45.0   -112.5  42.77  54.61 0.0762 0.0992     inf     nan    nan    nan
GM1        30.0   50.0   -122.5  43.66  55.53 0.0793 0.1020     inf     nan    nan    nan
GM1        30.0   55.0   -125.4  44.69  56.67 0.0828 0.1054     inf     nan    nan    nan
GM1        30.0   60.0   -121.3  45.92  58.12 0.0870 0.1098  1.4125     nan    nan    nan
GM1        30.0   65.0   -110.1  47.39  60.02 0.0919 0.1154  1.0215     nan    nan    nan
GM1        30.0   70.0    -91.9  49.19  62.62 0.0978 0.1229  0.7028     nan    nan    nan
GM1        30.0   75.0    -66.5  51.44  66.40 0.1050 0.1334  0.4957     nan    nan    nan
GM1        30.0   80.0    -34.2  54.35  72.39 0.1142 0.1492  0.3863     nan    nan    nan
GM1        30.0   85.0      5.3  58.22  83.36 0.1265 0.1756  0.3245     nan    nan    nan
GM1        31.0   35.0    -81.0  42.12  53.80 0.0741 0.0968     inf     inf  2.331  12.74
GM1        31.0   40.0   -104.6  42.80  54.45 0.0765 0.0988     inf     inf  2.330  12.81
GM1        31.0   45.0   -121.5  43.57  55.21 0.0792 0.1011     inf     inf  2.329  12.88
GM1        31.0   50.0   -131.8  44.45  56.12 0.0823 0.1038     inf     inf  2.327  12.95
GM1        31.0   55.0   -135.6  45.47  57.23 0.0858 0.1072     inf     inf  2.326  13.03
GM1        31.0   60.0   -132.7  46.65  58.62 0.0898 0.1113  1.3271     inf  2.324  13.11
GM1        31.0   65.0   -123.2  48.06  60.39 0.0945 0.1165  0.9963     inf  2.322  13.20
GM1        31.0   70.0   -107.2  49.75  62.73 0.1000 0.1233  0.7205   2.270  2.320  13.30
GM1        31.0   75.0    -84.5  51.81  65.98 0.1066 0.1324  0.5146   1.971  2.319  13.42
GM1        31.0   80.0    -55.3  54.39  70.80 0.1148 0.1453  0.3961   1.583  2.320  13.56
GM1        31.0   85.0    -19.4  57.72  78.66 0.1251 0.1649  0.3326   1.331  2.328  13.72
GM1        31.0   90.0     23.0  62.16  93.80 0.1390 0.1988  0.2973   1.218  2.373  13.93
GM1        32.0   35.0    -90.7  42.91  54.39 0.0771 0.0986     inf     nan    nan    nan
GM1        32.0   40.0   -113.7  43.60  55.05 0.0795 0.1006     inf     nan    nan    nan
GM1        32.0   45.0   -130.5  44.37  55.81 0.0823 0.1029     inf     nan    nan    nan
GM1        32.0   50.0   -141.1  45.24  56.72 0.0853 0.1057     inf     nan    nan    nan
GM1        32.0   55.0   -145.5  46.24  57.80 0.0888 0.1089  1.6000     nan    nan    nan
GM1        32.0   60.0   -143.8  47.40  59.13 0.0927 0.1129  1.2626     nan    nan    nan
GM1        32.0   65.0   -135.8  48.75  60.80 0.0972 0.1178  0.9718     nan    nan    nan
GM1        32.0   70.0   -121.7  50.35  62.95 0.1024 0.1241  0.7205     nan    nan    nan
GM1        32.0   75.0   -101.4  52.26  65.82 0.1085 0.1322  0.5210     nan    nan    nan
GM1        32.0   80.0    -74.9  54.61  69.87 0.1159 0.1431  0.4061     nan    nan    nan
GM1        32.0   85.0    -42.2  57.54  75.99 0.1249 0.1587  0.3368     nan    nan    nan
GM1        32.0   90.0     -3.3  61.32  86.31 0.1365 0.1827  0.3011     nan    nan    nan
GM1        32.5   35.0    -95.5  43.30  54.69 0.0786 0.0995     inf     inf  2.328  12.71
GM1        32.5   40.0   -118.2  43.99  55.35 0.0811 0.1015     inf     inf  2.327  12.78
GM1        32.5   45.0   -135.0  44.77  56.11 0.0838 0.1038     inf     inf  2.325  12.87
GM1        32.5   50.0   -145.8  45.64  57.01 0.0868 0.1066     inf     inf  2.324  12.94
GM1        32.5   55.0   -150.5  46.64  58.09 0.0903 0.1098  1.5413     inf  2.322  13.01
GM1        32.5   60.0   -149.2  47.78  59.40 0.0941 0.1137  1.2315     inf  2.321  13.09
GM1        32.5   65.0   -142.0  49.10  61.02 0.0985 0.1185  0.9597     inf  2.319  13.17
GM1        32.5   70.0   -128.7  50.66  63.09 0.1036 0.1245  0.7116   2.260  2.317  13.27
GM1        32.5   75.0   -109.5  52.52  65.81 0.1096 0.1322  0.5276   1.993  2.316  13.37
GM1        32.5   80.0    -84.2  54.76  69.57 0.1166 0.1424  0.4061   1.600  2.316  13.49
GM1        32.5   85.0    -52.9  57.54  75.08 0.1252 0.1566  0.3410   1.331  2.318  13.64
GM1        32.5   90.0    -15.7  61.07  83.95 0.1358 0.1775  0.3011   1.177  2.329  13.81
GM1        32.5   93.9     17.6  64.55  95.78 0.1464 0.2029  0.2794     nan    nan    nan
GM1        34.0   35.0   -109.8  44.49  55.58 0.0832 0.1023     inf     nan    nan    nan
GM1        34.0   40.0   -131.9  45.19  56.24 0.0857 0.1043     inf     nan    nan    nan
GM1        34.0   45.0   -148.5  45.97  57.01 0.0884 0.1066     inf     nan    nan    nan
GM1        34.0   50.0   -159.6  46.83  57.90 0.0914 0.1093     inf     nan    nan    nan
GM1        34.0   55.0   -165.2  47.81  58.95 0.0948 0.1125  1.3777     nan    nan    nan
GM1        34.0   60.0   -165.3  48.92  60.20 0.0985 0.1162  1.1286     nan    nan    nan
GM1        34.0   65.0   -159.9  50.18  61.71 0.1027 0.1207  0.9017     nan    nan    nan
GM1        34.0   70.0   -149.0  51.64  63.59 0.1075 0.1261  0.6941     nan    nan    nan
GM1        34.0   75.0   -132.5  53.35  65.97 0.1129 0.1329  0.5210     nan    nan    nan
GM1        34.0   80.0   -110.6  55.36  69.09 0.1192 0.1414  0.4061     nan    nan    nan
GM1        34.0   85.0    -83.1  57.78  73.37 0.1266 0.1526  0.3410     nan    nan    nan
GM1        34.0   90.0    -50.2  60.74  79.59 0.1354 0.1678  0.3011     nan    nan    nan
GM1        34.0   95.0    -11.7  64.45  89.45 0.1463 0.1899  0.2759     nan    nan    nan
GM1        35.5   35.0   -124.0  45.69  56.46 0.0878 0.1050     inf     inf  2.321  12.66
GM1        35.5   40.0   -145.5  46.39  57.14 0.0903 0.1071     inf     inf  2.320  12.73
GM1        35.5   45.0   -162.0  47.17  57.91 0.0931 0.1094     inf     inf  2.319  12.80
GM1        35.5   50.0   -173.4  48.03  58.80 0.0960 0.1121  1.4663     inf  2.318  12.91
GM1        35.5   55.0   -179.7  48.99  59.82 0.0993 0.1152  1.2469     inf  2.316  12.99
GM1        35.5   60.0   -181.0  50.07  61.02 0.1030 0.1188  1.0343     inf  2.315  13.06
GM1        35.5   65.0   -177.1  51.28  62.45 0.1070 0.1230  0.8473   2.308  2.313  13.14
GM1        35.5   70.0   -168.2  52.67  64.18 0.1115 0.1280  0.6603   2.205  2.312  13.22
GM1        35.5   75.0   -154.1  54.26  66.32 0.1165 0.1340  0.5082   1.925  2.310  13.31
GM1        35.5   80.0   -135.0  56.10  69.02 0.1222 0.1415  0.3961   1.520  2.309  13.41
GM1        35.5   85.0   -110.8  58.27  72.55 0.1288 0.1508  0.3326   1.230  2.308  13.52
GM1        35.5   90.0    -81.5  60.86  77.36 0.1364 0.1629  0.2973   1.080  2.310  13.65
GM1        35.5   95.0    -47.1  63.99  84.29 0.1454 0.1790  0.2725   0.991  2.315  13.79
GM1        35.5  100.0     -7.6  67.86  95.13 0.1565 0.2019  0.2529   0.935  2.332  13.96
GM1        36.0   35.0   -128.7  46.08  56.76 0.0894 0.1059     inf     nan    nan    nan
GM1        36.0   40.0   -150.1  46.79  57.44 0.0919 0.1080     inf     nan    nan    nan
GM1        36.0   45.0   -166.5  47.57  58.21 0.0946 0.1103     inf     nan    nan    nan
GM1        36.0   50.0   -178.0  48.43  59.09 0.0976 0.1130  1.4125     nan    nan    nan
GM1        36.0   55.0   -184.5  49.38  60.11 0.1009 0.1161  1.2012     nan    nan    nan
GM1        36.0   60.0   -186.1  50.45  61.30 0.1044 0.1196  1.0088     nan    nan    nan
GM1        36.0   65.0   -182.7  51.65  62.71 0.1084 0.1238  0.8264     nan    nan    nan
GM1        36.0   70.0   -174.4  53.02  64.40 0.1128 0.1286  0.6521     nan    nan    nan
GM1        36.0   75.0   -161.0  54.58  66.47 0.1177 0.1345  0.5019     nan    nan    nan
GM1        36.0   80.0   -142.8  56.37  69.06 0.1233 0.1417  0.3912     nan    nan    nan
GM1        36.0   85.0   -119.5  58.48  72.41 0.1296 0.1506  0.3285     nan    nan    nan
GM1        36.0   90.0    -91.3  60.96  76.88 0.1369 0.1618  0.2937     nan    nan    nan
GM1        36.0   95.0    -58.2  63.94  83.18 0.1455 0.1767  0.2691     nan    nan    nan
GM1        36.0  100.0    -20.1  67.59  92.70 0.1558 0.1971  0.2529     nan    nan    nan
GM1        36.0  105.0     23.0  72.16 108.77 0.1687 0.2278  0.2406     nan    nan    nan
GM1        37.0   35.0   -138.0  46.88  57.35 0.0925 0.1078     inf     inf  2.318  12.64
GM1        37.0   40.0   -159.1  47.59  58.04 0.0950 0.1099     inf     inf  2.317  12.71
GM1        37.0   45.0   -175.5  48.37  58.81 0.0977 0.1122  1.5033     inf  2.316  12.78
GM1        37.0   50.0   -187.2  49.22  59.69 0.1007 0.1149  1.3107     inf  2.314  12.85
GM1        37.0   55.0   -194.1  50.17  60.69 0.1039 0.1179  1.1286     inf  2.313  12.97
GM1        37.0   60.0   -196.3  51.22  61.86 0.1074 0.1213  0.9479     inf  2.312  13.04
GM1        37.0   65.0   -193.8  52.40  63.22 0.1113 0.1253  0.7862   2.289  2.310  13.12
GM1        37.0   70.0   -186.5  53.73  64.84 0.1155 0.1300  0.6204   2.150  2.309  13.20
GM1        37.0   75.0   -174.6  55.23  66.80 0.1202 0.1356  0.4835   1.842  2.307  13.28
GM1        37.0   80.0   -157.9  56.94  69.21 0.1255 0.1422  0.3768   1.413  2.306  13.37
GM1        37.0   85.0   -136.4  58.93  72.24 0.1315 0.1503  0.3204   1.144  2.305  13.48
GM1        37.0   90.0   -110.3  61.24  76.19 0.1382 0.1604  0.2864   0.994  2.305  13.59
GM1        37.0   95.0    -79.4  63.98  81.53 0.1461 0.1732  0.2658   0.923  2.307  13.72
GM1        37.0  100.0    -43.8  67.26  89.17 0.1552 0.1900  0.2497   0.881  2.314  13.87
GM1        37.0  105.0     -3.5  71.29 100.98 0.1663 0.2135  0.2376   0.862  2.334  14.03
GM1        38.0   35.0   -147.4  47.67  57.95 0.0956 0.1096     inf     nan    nan    nan
GM1        38.0   40.0   -168.2  48.39  58.64 0.0981 0.1117  1.5802     nan    nan    nan
GM1        38.0   45.0   -184.5  49.17  59.41 0.1008 0.1141  1.3950     nan    nan    nan
GM1        38.0   50.0   -196.3  50.02  60.28 0.1038 0.1167  1.2162     nan    nan    nan
GM1        38.0   55.0   -203.6  50.96  61.28 0.1069 0.1197  1.0473     nan    nan    nan
GM1        38.0   60.0   -206.4  52.00  62.42 0.1104 0.1231  0.8906     nan    nan    nan
GM1        38.0   65.0   -204.7  53.15  63.75 0.1142 0.1270  0.7387     nan    nan    nan
GM1        38.0   70.0   -198.4  54.45  65.31 0.1183 0.1315  0.5902     nan    nan    nan
GM1        38.0   75.0   -187.7  55.90  67.17 0.1228 0.1367  0.4600     nan    nan    nan
GM1        38.0   80.0   -172.4  57.55  69.43 0.1279 0.1430  0.3585     nan    nan    nan
GM1        38.0   85.0   -152.6  59.43  72.22 0.1335 0.1504  0.3087     nan    nan    nan
GM1        38.0   90.0   -128.3  61.60  75.76 0.1398 0.1595  0.2759     nan    nan    nan
GM1        38.0   95.0    -99.5  64.14  80.41 0.1470 0.1708  0.2560     nan    nan    nan
GM1        38.0  100.0    -66.2  67.14  86.78 0.1553 0.1852  0.2436     nan    nan    nan
GM1        38.0  105.0    -28.3  70.75  96.04 0.1651 0.2043  0.2317     nan    nan    nan
GM1        38.0  110.0     14.0  75.16 110.72 0.1769 0.2312  0.2232     nan    nan    nan
GM1        38.5   40.0   -172.7  48.79  58.94 0.0997 0.1126  1.5222     inf  2.314  12.69
GM1        38.5   45.0   -189.0  49.57  59.71 0.1024 0.1150  1.3438     inf  2.313  12.75
GM1        38.5   50.0   -200.9  50.42  60.58 0.1053 0.1176  1.1716     inf  2.311  12.82
GM1        38.5   55.0   -208.4  51.36  61.57 0.1085 0.1206  1.0215     inf  2.310  12.96
GM1        38.5   60.0   -211.4  52.39  62.71 0.1119 0.1239  0.8686   2.306  2.309  13.03
GM1        38.5   65.0   -210.1  53.53  64.02 0.1156 0.1278  0.7205   2.251  2.307  13.10
GM1        38.5   70.0   -204.3  54.81  65.55 0.1197 0.1322  0.5757   2.070  2.306  13.18
GM1        38.5   75.0   -194.1  56.24  67.37 0.1241 0.1373  0.4431   1.687  2.305  13.26
GM1        38.5   80.0   -179.5  57.86  69.56 0.1290 0.1434  0.3497   1.260  2.303  13.35
GM1        38.5   85.0   -160.5  59.69  72.24 0.1345 0.1506  0.3011   1.021  2.302  13.44
GM1        38.5   90.0   -137.0  61.81  75.62 0.1406 0.1593  0.2725   0.898  2.302  13.55
GM1        38.5   95.0   -109.2  64.26  79.99 0.1476 0.1699  0.2529   0.830  2.303  13.66
GM1        38.5  100.0    -76.9  67.14  85.88 0.1555 0.1833  0.2406   0.804  2.306  13.79
GM1        38.5  105.0    -40.3  70.57  94.22 0.1648 0.2008  0.2289   0.782  2.314  13.94
GM1        38.5  110.0      0.8  74.73 106.97 0.1758 0.2247  0.2205   0.778  2.337  14.10
GM1        40.0   40.0   -186.3  49.99  59.84 0.1044 0.1154  1.3438     nan    nan    nan
GM1        40.0   45.0   -202.5  50.77  60.61 0.1070 0.1178  1.2012     nan    nan    nan
GM1        40.0   50.0   -214.6  51.62  61.48 0.1099 0.1204  1.0604     nan    nan    nan
GM1        40.0   55.0   -222.5  52.54  62.45 0.1130 0.1233  0.9245     nan    nan    nan
GM1        40.0   60.0   -226.3  53.56  63.56 0.1163 0.1266  0.7862     nan    nan    nan
GM1        40.0   65.0   -226.0  54.68  64.83 0.1199 0.1303  0.6521     nan    nan    nan
GM1        40.0   70.0   -221.5  55.91  66.29 0.1238 0.1345  0.5210     nan    nan    nan
GM1        40.0   75.0   -212.9  57.28  68.00 0.1281 0.1393  0.3961     nan    nan    nan
GM1        40.0   80.0   -200.1  58.82  70.02 0.1327 0.1448  0.3165     nan    nan    nan
GM1        40.0   85.0   -183.2  60.54  72.45 0.1378 0.1514  0.2759     nan    nan    nan
